id,tool,token,lemma,assigned_pos,context,absolute_freq,pos_correct,correct_pos,lemma_correct,correct_lemma
108,UDPipe,πέδιλα,πέδιλο,NOUN,"Η Dua Lipa φορούσε ένα μαύρο μακρύ φόρεμα με τον έναν ώμο ακάλυπτο, μακρύ σκίσιμο, ανοιχτή πλάτη και λεπτομέρειες με κοψίματα ενώ φορούσε ψηλοτάκουνα πέδιλα και εντυπωσιακά σκουλαρίκια.",151,yes,,yes,
109,Stanza,συνδεσιμότητας,συνδεσιμότητα,NOUN,"Αλλά και για να προετοιμάσουμε όλα τα σχέδια που σκοπεύουμε να συζητήσουμε στο πλαίσιο της συνεργασίας μεταξύ των δύο χωρών, όπως το θέμα της συνδεσιμότητας Βορρά - Νότου που είναι ζωτικής σημασίας για την Ευρώπη.",160,yes,,yes,
110,UDPipe,«Ευγενείς,«ευγενής,ADJ,"Ο Εξαγνιστής, όπως και όλοι οι «Ευγενείς άγριοι», φέρεται σαν να έχει απεριόριστη εξουσία και ότι κανείς δεν μπορεί να τον εμποδίσει να εκπληρώσει τα νοσηρά οράματά του.",7,no,"PUNCT, ADJ",no,"«, ευγενής"
111,UDPipe,Link,Link,X,"«Αισθάνομαι πως δεν καταλαβαίνεις τι φοράω και κάθε φορά» Όλγα Μπορνόζη, Διευθύνουσα Σύμβουλο της Capital Link, και κ.",136,yes,,yes,
112,UDPipe,34,34,NUM,034 ενήλικους Αμερικανούς σε τι ποσό αποτιμούν την ευτυχία.,37,yes,,yes,
113,Stanza,Ευγνώμων,ευγνώμων,ADJ,Στον πυρηνικό σταθμό ο Γκρόσι που καλεί σε «μέγιστη αυτοσυγκράτηση»,35,yes,,yes,
114,Stanza,αρχηγών,αρχηγή,NOUN,"Μέχρι το βράδυ της Κυριακής, με τις τοποθετήσεις των πολιτικών αρχηγών και την ονομαστική ψηφοφορία, αναμένεται να κρατήσει η συζήτηση στην Βουλή, για την πρόταση μομφής, κατά της κυβέρνησης, την οποία κατέθεσε ο ΣΥΡΙΖΑ.",758,yes,,no,αρχηγός
115,UDPipe,Τσερνόμπιλ,Τσερνόμπιλ,PROPN,Το τρομακτικό με τις ακτίνες γάμα και τη ραδιενέργεια είναι πως δεν χρειάζεται να βρεθείς σε ατύχημα τύπου Τσερνόμπιλ για να τις υποστείς.,113,yes,,yes,
116,UDPipe,συνειδητής,συνειδητής,NOUN,"Στόχος του εργαστηρίου είναι να περιγραφεί η «ανάγκη για ετοιμότητα» του ατόμου, προκειμένου να αντιμετωπίσει τη διαρκή αλλαγή των εργασιακών ρόλων, μαθαίνοντας ταυτόχρονα τρόπους συνειδητής διερεύνησης του εαυτού και του περιβάλλοντος.",39,yes,,no,συνειδητός
117,UDPipe,μασκούλα,μασκούλα,NOUN,Την φοράμε την μασκούλα μας και αφήνουμε τα «πανηγύρια» για αργότερα.,9,yes,,yes,
118,Stanza,.,.,PUNCT,"Έδρα της ομάδας είναι το Estadio Víctor Manuel Reyna, χωρητικότητας 31500 θεατών.",4648856,yes,,yes,
119,Stanza,δημοσιεύεται,δημοσιεύω,VERB,"Η ΕΕ θα αναλάβει ισχυρότερη δράση για να αντιμετωπίσει κινδύνους τους οποίους δημιουργούν αυτά τα πλοία», υπογράμμισε η επικεφαλής της εξωτερικής πολιτικής της ΕΕ Κάγια Κάλας σε συνέντευξή της που δημοσιεύεται σήμερα από την εφημερίδα Die Welt.",476,yes,,yes,
120,Stanza,το,ο,DET,"Υπό το πρίσμα των τελευταίων εξελίξεων, αντιμετωπίζουμε αυτό το συμβάν πολύ σοβαρά» αναφέρεται σε σχετική ανακοίνωση που αναρτήθηκε στον επίσημο ιστότοπο των Ενόπλων Δυνάμεων της Σουηδίας.",2950215,yes,,yes,
121,Stanza,υποομάδες,υποομάδα,NOUN,Οι εθελοντές χωρίστηκαν σε δύο υποομάδες.,92,yes,,yes,
122,UDPipe,άτομα,άτομο,NOUN,"Στο πλαίσιο της έρευνας που διενεργεί η εισαγγελία του Ντιγιάρμπακιρ, 21 άτομα τέθηκαν υπό κράτηση, ανακοίνωσε ο υπουργός Δικαιοσύνης Γιλμάζ Τουντς.",26744,yes,,yes,
123,Stanza,Ετήσιο,ετήσιος,ADJ,ΕΛΠΕ: Κορυφαίες διεθνείς διακρίσεις για τον «Ετήσιο απολογισμό 2020»,86,yes,,yes,
124,UDPipe,προβάλλεται,προβάλλω,VERB,"Κατά τη διάρκεια των διαφημιστικών σποτ και καθώς το υλικό από την ταινία προβάλλεται, η οθόνη μετατρέπεται σιγά σιγά σε μαύρη αναγράφοντας ένα κείμενο: «Μην αφήσετε τα δάση μας.",877,yes,,yes,
125,Stanza,τις,ο,DET,"Η επιβεβαίωση ότι είναι «παραπάνω από καλός», ήρθε όταν έδωσε τις πρώτες εξετάσεις και είχε βαθμολογία εννιακόσια εξήντα επτά στα χίλια στο word, οπότε ήταν δεδομένο ότι ήταν ένα χαρισματικό παιδί.",819431,yes,,yes,
126,Stanza,Παυλόπουλος,Παυλόπουλος,PROPN,"Ακόμη με τον νέο πρόεδρο επικοινώνησαν ο προκαθήμενος της Κυπριακής Εκκλησίας, αρχιεπίσκοπος Γεώργιος, η πρόεδρος της Βουλής της Κύπρου Αννίτα Δημητρίου και ο πρώην Πρόεδρος της Ελληνικής Δημοκρατίας Προκόπης Παυλόπουλος.",141,yes,,yes,
127,UDPipe,Oneman,Oneman,X,"Ο ίδιος είχε εκμυστηρευτεί τη μεγάλη αγάπη που είχε για το μπάσκετ, ενώ όπως είχε αποκαλύψει σε παλαιότερη συνέντευξή του στο site Oneman.",2,yes,,yes,
128,Stanza,μάτιασμα,μάτιασμα,NOUN,Έτσι μία πλεξούδα από σκόρδα σε ένα σπίτι ή χωράφι διώχνει το μάτιασμα.,4,yes,,yes,
129,UDPipe,αβελτηρία,αβελτηρία,NOUN,"Η ΕΠΟ αισθάνεται την υποχρέωση να απολογηθεί για την αβελτηρία αυτή και να δηλώσει ότι το θέμα θα διερευνηθεί διεξοδικά εσωτερικά, προκειμένου να διακριβωθούν οι αιτίες του συγκεκριμένου λάθους.",16,yes,,yes,
130,UDPipe,Ρανταμές,Ρανταμές,PROPN,"Στα πρωτεύοντα μέρη της Α΄ πράξης ανήκουν η μονωδία του Ρανταμές """,9,yes,,yes,
131,Stanza,κατολίσθηση,κατολίσθηση,NOUN,"Ειδικότερα, σύμφωνα με τη Guardian, η ξύλινη βίλα στο χωριό Jatiluwih στο δημοφιλές τουριστικό νησί επλήγη από την κατολίσθηση το πρωί της Πέμπτης, δήλωσε στο AFP ο αξιωματούχος της τοπικής υπηρεσίας αντιμετώπισης καταστροφών.",297,yes,,yes,
132,Stanza,Ελενας,Ελενα,PROPN,Από τις πρώτες μουσικές αναμνήσεις μου είναι να κάθομαι μικρός στο δωμάτιό μου και να προσπαθώ να αποστηθίσω τους στίχους από τα αγαπημένα μου τραγούδια του Μιχάλη Χατζηγιάννη και της Ελενας Παπαρίζου και μετά να κάνω “συναυλία” μ’ αυτά.,22,yes,,yes,
133,UDPipe,λάμψη,λάμψη,NOUN,"Ναι, εκείνη η λάμψη που ανοίγει τους ορίζοντες και δείχνει τον δρόμο στους υπόλοιπους.",901,yes,,yes,
134,Stanza,πλούσιας,πλούσιος,ADJ,"Ωστόσο, έχει αντιμετωπίσει επικρίσεις για το ότι δεν έδωσε αρκετή υποστήριξη ως προς το κόστος ζωής στα νοικοκυριά, το φορολογικό καθεστώς της πλούσιας συζύγου του και το πρόστιμο που έλαβε, μαζί με τον Τζόνσον, για παραβίαση των κανόνων του lockdown.",226,yes,,yes,
135,UDPipe,συνδικαλιστικής,συνδικαλιστικός,ADJ,"Σε ερώτηση τι γυρεύουν στο χώρο των εκλογών μιας συνδικαλιστικής οργάνωσης, απάντησαν αόριστα ότι «κάποιος τους κάλεσε», δίχως να πουν ποιος και γιατί.",76,yes,,yes,
136,Stanza,Αγορά,αγορά,NOUN,Αγορά έργων τέχνης – και με χορηγίες ιδιωτών – από νέους καλλιτέχνες που θα κοσμήσουν εσωτερικούς και υπαίθριους χώρους του Δήμου.,561,yes,,yes,
137,UDPipe,παιδαγωγικά,παιδαγωγικός,ADJ,"Μαθητές που κατά κανόνα κατακτούν με μόχθο το απολυτήριο της Γ’ Λυκείου, κρίνονται ως μη ικανοί για την πανεπιστημιακή γνώση μέσω της διαφανούς μεν αλλά με σοβαρότατα προβλήματα επιστημονικά και παιδαγωγικά διαδικασίας των Πανελλαδικών Εξετάσεων».",93,yes,,yes,
138,UDPipe,24ωρο»,24ωρο»,NOUN,"Χωρίς το εμβόλιο όμως», όπως τονίζει, «θα μετρούσαμε 200-300 νεκρούς ανά 24ωρο».",22,no,"NOUN, PUNCT",no,"24ωρο, »"
139,Stanza,εύρωστο,εύρωστος,ADJ,"Η κιτρινοσουσουράδα είναι λεπτό αλλά εύρωστο πτηνό, με μακριά ουρά, μυτερό ράμφος και λεπτούς, μακρείς ταρσούς.",27,yes,,yes,
140,UDPipe,κάνανε,κάνω,VERB,"Εγώ πήγα πρώτος στο τμήμα γιατί είχε πάρει τα παιδιά και έφυγε και δεν ήξερα που πήγανε, τι κάνανε και φοβήθηκα», υποστηρίζει.",288,yes,,yes,
141,UDPipe,η,ο,DET,"Εντός του Ιουνίου θα γίνει η παράταση της σχολικής χρονιάς, όπως ανακοίνωσε η υπουργός Παιδείας, Νίκη Κεραμέως το πρωί της Τετάρτης αναφερόμενη στα σχολεία.",1145902,yes,,yes,
142,Stanza,είναι,είμαι,AUX,Οι αφινικές πολλαπλότητες είναι μια υποκατηγορία της κατηγορίας των αλγεβρικών συνόλων.,796183,yes,,yes,
143,UDPipe,συντηρητική,συντηρητικός,ADJ,Η συντηρητική θεραπεία με φάρμακα και φυσιοθεραπεία συνήθως αποτυγχάνει αλλά μπορεί να δοκιμαστεί σε περιπτώσεις αβέβαιης διάγνωσης.,609,yes,,yes,
